,runstring,instability_time,m1,m2,m3,Stable
8965,0008965.bin,1000000000.0,1.6910089533280958e-06,5.716792276172203e-05,3.1164068196137826e-05,True
8966,0008966.bin,1000000000.0,1.2736820242695318e-07,5.778097392142196e-07,9.902867274264433e-07,True
8967,0008967.bin,1000000000.0,4.532692816533741e-07,2.9995293481380884e-06,7.349478385668038e-07,True
8968,0008968.bin,1000000000.0,4.283264660677319e-05,6.907432544625631e-05,8.667116051433668e-05,True
8969,0008969.bin,12250121.74102586,1.5249197188852872e-06,4.5830264089762814e-05,1.2405534438090726e-07,False
8970,0008970.bin,1000000000.0,1.6515047707277775e-05,7.661908021883969e-06,1.6738017776607843e-06,True
8971,0008971.bin,18119.833631503203,1.7540878235859577e-06,1.3970249575073271e-06,4.215129638822572e-06,False
8972,0008972.bin,1000000000.0,1.5507755708263647e-07,2.05562637204099e-07,9.617596492592047e-07,True
8973,0008973.bin,1000000000.0,7.887992083520582e-05,7.064558240441125e-07,6.513350947137224e-05,True
8974,0008974.bin,366.31941663271016,5.0935258114529275e-05,1.8488088900286092e-06,1.990846030003358e-07,False
8975,0008975.bin,447.4921655671757,2.1501001617229486e-06,2.047232947081236e-06,1.637369200807657e-05,False
8976,0008976.bin,1000000000.0,1.3927821708530303e-07,8.660551404624104e-06,3.9521843665643757e-07,True
8977,0008977.bin,78.4618329666369,1.7490355940034263e-06,1.6244395216737732e-06,1.9114627065522547e-06,False
8978,0008978.bin,1000000000.0,1.323468054381359e-07,2.4822782924197975e-06,1.2419254848825715e-06,True
8979,0008979.bin,1000000000.0,7.931644917280022e-05,7.346228466955758e-07,4.232606315198658e-05,True
8980,0008980.bin,577.084606726207,2.8189741995933047e-07,2.2433097829440577e-05,8.559770657210127e-07,False
8981,0008981.bin,28078.825655673474,3.021915685516185e-07,4.862382269364607e-07,6.109374702732678e-05,False
8982,0008982.bin,1000000000.0,1.0531048472336812e-06,1.062295257462488e-05,1.1781972894293291e-05,True
8983,0008983.bin,96544.93067937614,3.7972245706587016e-05,1.943233572322623e-05,2.472262613855365e-05,False
8984,0008984.bin,3969.1259756735567,3.5342531398811456e-06,3.936634604394956e-05,8.461012634042834e-07,False
8985,0008985.bin,1000000000.0,8.444353525595609e-05,2.0648496116094037e-05,1.13457312837455e-06,True
8986,0008986.bin,189379.65909988226,8.309848963146648e-05,4.806864047461098e-06,1.2129827046378935e-07,False
8987,0008987.bin,652049.4907801121,2.704773999077865e-07,8.79448094930394e-06,5.5132905980227795e-06,False
8988,0008988.bin,267035.313614796,1.2679655730927749e-07,1.2784739207870924e-06,3.918928573373009e-05,False
8989,0008989.bin,1000000000.0,9.733990309929615e-05,2.290862135468492e-06,1.564891072480807e-07,True
8990,0008990.bin,1000000000.0,3.695348717785742e-06,1.7082115049402537e-05,3.4534187505996145e-06,True
8991,0008991.bin,1.8359707663402658,3.365723900518848e-06,2.5714967292288747e-07,1.5578001036717413e-05,False
8992,0008992.bin,819929350.90963,2.8836110257016943e-05,1.0169506858296516e-05,3.893615352156373e-06,False
8993,0008993.bin,7219918.903007762,1.2351861596863578e-05,7.5799845963215785e-06,2.07943875464304e-07,False
8994,0008994.bin,9772221.62143484,1.4218338321126185e-06,1.6167859952513706e-06,1.8200473793056324e-05,False
8995,0008995.bin,1000000000.0,6.047181376650521e-05,1.6670548281130834e-07,5.009968498393044e-07,True
8996,0008996.bin,1000000000.0,9.03724356719119e-06,9.025850663153214e-05,2.2369632366705866e-06,True
8997,0008997.bin,1000000000.0,7.3061070472117016e-06,8.295890855239795e-07,5.22662337107575e-05,True
8998,0008998.bin,1000000000.0,9.293884533471714e-05,9.67201597006067e-06,1.6501534707058236e-05,True
8999,0008999.bin,11965.629475936708,1.7403157645437016e-07,1.5681926443056535e-07,2.9638153903692738e-05,False
9000,0009000.bin,78760.29155814376,1.0761843557638239e-06,6.1143253467083045e-06,1.2423760845225544e-07,False
9001,0009001.bin,4574139.061346235,1.2920657455961457e-07,5.744313191890682e-07,4.920705242207612e-06,False
9002,0009002.bin,213.87356201795745,6.704961692588659e-07,1.0945645168409158e-06,2.713521966796151e-07,False
9003,0009003.bin,175409.43181262113,5.081764853719863e-06,5.8225158800821464e-05,1.2346451109036343e-07,False
9004,0009004.bin,911444.1604386762,9.353042193715939e-05,2.5744995555072976e-06,3.342993485499748e-05,False
9005,0009005.bin,1000000000.0,1.1265597319757153e-06,6.915600558843806e-05,6.586408130340153e-07,True
9006,0009006.bin,48701.50880859605,6.762925943655079e-05,1.51150976016485e-06,3.506997828607973e-05,False
9007,0009007.bin,1000000000.0,1.0070366395689417e-06,3.884456733666333e-05,4.0403023260453265e-07,True
9008,0009008.bin,1000000000.0,6.493679667957445e-06,1.8758126718455566e-06,1.0467646299248016e-06,True
9009,0009009.bin,15710.872796014608,7.413275140178319e-07,5.567584864647528e-07,2.8459113460346653e-06,False
9010,0009010.bin,691.2960428904696,2.182183865329796e-07,5.51073948015955e-07,1.7556168870278888e-05,False
9011,0009011.bin,822196013.0332533,3.996962355202708e-06,1.431141759020638e-05,5.87031464914202e-05,False
9012,0009012.bin,1000000000.0,1.2871669969140202e-06,1.4706371976956882e-05,5.384932191156164e-06,True
9013,0009013.bin,1000000000.0,7.95519478423129e-05,4.652851278954786e-05,1.5431368973323813e-05,True
9014,0009014.bin,203919.8948130506,9.147605726665426e-07,2.9421118857431465e-06,2.4110497835107978e-05,False
9015,0009015.bin,1000000000.0,8.562822710421914e-06,1.4534511956301525e-07,4.795983987837124e-05,True
9016,0009016.bin,2534495.794994949,2.0397845707026728e-06,7.12107727340444e-05,3.5327158774010053e-06,False
9017,0009017.bin,2254671.431201299,6.078537948151048e-05,3.6799885226514086e-06,6.7362745501883145e-06,False
9018,0009018.bin,69239.47150358652,6.248943483483294e-07,3.3262105720186274e-06,6.0771639338427006e-05,False
9019,0009019.bin,1000000000.0,5.0775994410843085e-05,5.344341877517413e-05,2.649811468154361e-07,True
9020,0009020.bin,25311634.509850074,5.308731131172782e-05,1.2882566939139203e-06,1.1133173679705364e-05,False
9021,0009021.bin,81.09461179488098,1.730199262123119e-07,2.599964448402878e-06,8.866093491538732e-07,False
9022,0009022.bin,2619.449396780244,2.4549719796856636e-07,8.726576611627886e-07,9.99217709969307e-07,False
9023,0009023.bin,279348064.21731794,7.862574868225176e-05,4.402558987373315e-06,7.383492550714134e-05,False
9024,0009024.bin,41154.87583373031,1.1434098085744415e-07,2.391942618487677e-07,3.7538280942563685e-06,False
9025,0009025.bin,1000000000.0,4.1029156160734465e-07,1.1157488709076233e-07,4.7627549926421446e-07,True
9026,0009026.bin,1000000000.0,4.30016951862071e-05,2.8704557607027512e-05,9.574392858352144e-05,True
9027,0009027.bin,13.82175933677351,8.837698810036532e-07,4.463435105563367e-06,2.5106607004342074e-06,False
9028,0009028.bin,68.27739115807104,1.5137167618300179e-06,1.277809508306898e-06,3.4320652056370298e-06,False
9029,0009029.bin,1000000000.0,1.892613507928773e-06,1.5009791091985974e-05,5.7473541510754e-07,True
9030,0009030.bin,19.468243382180017,7.905074511256045e-07,1.4113404702279815e-06,1.1718659846085642e-06,False
9031,0009031.bin,1000000000.0,9.130692747479088e-05,6.639693521956888e-05,3.44605394191024e-05,True
9032,0009032.bin,36.99551047549758,5.9185039364893876e-05,2.262202767058755e-05,8.41666359390422e-05,False
9033,0009033.bin,39241.35597934919,8.762213546517888e-05,2.867805742541466e-07,6.405309538008021e-07,False
9034,0009034.bin,6202.507771852939,2.615463919967519e-07,5.202531424999694e-06,1.9830467762494684e-05,False
9035,0009035.bin,430.6223486713164,5.717602997737983e-07,3.437327501344825e-06,1.6813163329932773e-06,False
9036,0009036.bin,1000000000.0,8.558734993002839e-05,8.333516130071e-06,1.0280419618843558e-06,True
9037,0009037.bin,1000000000.0,4.861271459852192e-05,6.409666288225134e-06,3.377835070428342e-05,True
9038,0009038.bin,279.2758557519039,1.1788003892015129e-07,3.234899411768649e-07,4.798311613929689e-06,False
9039,0009039.bin,18747.451546264474,4.320195721379556e-05,1.3860171959161076e-06,7.368764336229187e-07,False
9040,0009040.bin,1000000000.0,1.3000153297714567e-06,1.092454835261346e-05,4.677695195224777e-07,True
9041,0009041.bin,1000000000.0,1.8952689945757628e-05,2.7943588942978617e-06,5.107558286408741e-05,True
9042,0009042.bin,171354.75106783203,5.727823627624667e-07,9.255063001760725e-07,2.475593259049684e-06,False
9043,0009043.bin,1000000000.0,5.807467926752625e-07,5.736399839702742e-07,6.274461790717486e-05,True
9044,0009044.bin,206209.19346306,8.846517204233913e-06,2.165304395034389e-05,3.945794250319577e-05,False
9045,0009045.bin,6928.142428034866,1.7552311274289646e-05,7.108953015860317e-07,1.9020465533890869e-06,False
9046,0009046.bin,1000000000.0,4.143614654371641e-06,3.042344426064954e-07,1.8309644804162259e-06,True
9047,0009047.bin,50479.09728084259,2.717199130284056e-06,1.3211988817861332e-07,2.310326019923754e-06,False
9048,0009048.bin,119896.0847789116,6.694582499597849e-07,4.229494074138571e-05,4.574760312078384e-06,False
9049,0009049.bin,48707839.55538573,8.172031900854431e-06,3.072590963354892e-05,4.8792194217226506e-05,False
9050,0009050.bin,1000000000.0,2.996032534262097e-06,4.5860717903389145e-05,8.320232157554741e-06,True
9051,0009051.bin,28100.1984290191,3.5410529888964043e-07,1.4807508977301685e-05,2.363907764430127e-06,False
9052,0009052.bin,1565.2195864461723,1.1159513435211764e-07,1.1448573996637016e-07,3.9338087388480534e-05,False
9053,0009053.bin,1000000000.0,1.2260598900591894e-06,2.8448048103409815e-05,4.099856608630229e-05,True
9054,0009054.bin,174905.15068205344,1.3946928552110656e-05,1.6592375774997397e-06,2.44170021833988e-05,False
9055,0009055.bin,16.90444854077896,4.346135087980613e-05,4.200059661349199e-07,1.7287821103264956e-05,False
9056,0009056.bin,1000000000.0,4.7123243747981035e-07,2.0079917632699958e-07,3.145743811427432e-07,True
9057,0009057.bin,1000000000.0,6.856535281308507e-05,1.5691763680310046e-05,1.5971042254305804e-06,True
9058,0009058.bin,1000000000.0,4.722025981722664e-06,2.124455501787326e-05,2.448377548263052e-05,True
9059,0009059.bin,1000000000.0,8.07489753410651e-06,4.4338675925697677e-07,6.411775062383911e-07,True
9060,0009060.bin,26750.068195722757,2.7099007788050224e-06,3.225753797517211e-05,2.604743425131011e-07,False
9061,0009061.bin,91511936.74857435,4.287838078034417e-06,1.3870946152917525e-05,1.0117285852085671e-07,False
9062,0009062.bin,546586.0660613022,6.638593817889975e-06,2.2767352702967676e-05,3.795053694640666e-06,False
9063,0009063.bin,1000000000.0,1.3133082550063074e-06,4.444367406486542e-05,1.1826225457663612e-06,True
9064,0009064.bin,7160.878972895771,2.2239796539844556e-06,3.1056447320154066e-07,2.5572852152296233e-06,False
9065,0009065.bin,158773.0514980232,5.584756543692797e-06,2.8536162102116738e-06,1.1835536052582078e-06,False
9066,0009066.bin,2644.285499392729,1.3822258096643057e-06,3.0474816200245547e-07,6.631020076134343e-05,False
9067,0009067.bin,154822574.13813052,4.1850442843690093e-07,7.889835327797553e-05,1.404551661100294e-07,False
9068,0009068.bin,1000000000.0,1.3919034517642754e-07,2.6019170310052224e-05,3.8737606311333674e-07,True
9069,0009069.bin,1000000000.0,1.8790700695449076e-07,2.2399171313593482e-05,2.6192896263487084e-07,True
9070,0009070.bin,77.42261079543275,1.5577597845036265e-06,7.734567418222225e-06,3.463111892202158e-05,False
9071,0009071.bin,1525.6976277668068,8.642609759607737e-05,4.606685267515314e-07,1.0169119041738717e-06,False
9072,0009072.bin,1000000000.0,3.0430945569601543e-07,5.30744577865787e-05,1.1879832867570366e-07,True
9073,0009073.bin,283.5684044942038,2.0832619978933504e-05,9.548370556193134e-07,2.1266136358421215e-06,False
9074,0009074.bin,1000000000.0,2.7475661133608313e-05,1.3013125084987717e-07,2.6278586887386673e-06,True
9075,0009075.bin,18372920.183791935,3.2575785426548977e-06,2.5371719745764424e-05,1.9105458230792316e-07,False
9076,0009076.bin,2790.0999217583353,1.8697008407343788e-05,2.4968851210546478e-05,2.6098108923236796e-07,False
9077,0009077.bin,1000000000.0,2.1124160339222503e-07,3.5548355920610604e-07,1.963603803686612e-07,True
9078,0009078.bin,87.57245301061367,8.180671383090189e-07,8.032128015939337e-07,8.58571175243537e-05,False
9079,0009079.bin,1000000000.0,2.567681415565059e-07,5.132285889385032e-05,2.0767158321628177e-06,True
9080,0009080.bin,1000000000.0,2.6402863803078292e-06,1.2803021970559746e-06,5.078407782721306e-06,True
9081,0009081.bin,1000000000.0,2.9575750571421515e-06,7.229640684531567e-07,1.8795850216314862e-07,True
9082,0009082.bin,173669.8204518951,3.2399628805940622e-06,1.9757213094540805e-07,6.209153234018303e-07,False
9083,0009083.bin,1000000000.0,1.305203926894186e-06,6.234456898592613e-07,1.609759498753946e-07,True
9084,0009084.bin,44784.2152473886,8.982740430547695e-05,1.2111308394232404e-07,2.1248190611333505e-06,False
9085,0009085.bin,12605.505049134497,2.271703853704282e-06,1.6893058940223086e-06,9.898079726252006e-05,False
9086,0009086.bin,62464552.12759053,2.9185528904917924e-07,5.937316825374651e-05,5.344321052374763e-06,False
9087,0009087.bin,1667.024795641365,5.788302074004348e-06,1.0644766613745812e-05,2.3889421081716854e-07,False
9088,0009088.bin,1000000000.0,6.590288997650616e-06,6.177450579499113e-05,3.515480246146447e-05,True
9089,0009089.bin,1112.932999462498,2.438157903020666e-05,1.2878120596457512e-07,7.48434933070003e-05,False
9090,0009090.bin,634.311410478596,7.44961884414835e-07,1.1386681301261937e-06,4.29648794411262e-05,False
9091,0009091.bin,1000000000.0,1.3918207165592353e-05,5.338881092479078e-05,6.162237975671579e-07,True
9092,0009092.bin,18.879352138947727,1.7622988908229066e-07,1.6057360082907412e-06,1.395505317853135e-05,False
9093,0009093.bin,1000000000.0,4.277855293555011e-06,1.5771145754140933e-05,5.601054365211994e-06,True
9094,0009094.bin,129.55698332995567,6.438508241744599e-06,4.736637416850808e-06,9.486267873687496e-06,False
9095,0009095.bin,1000000000.0,1.4157631853348586e-06,9.71923360935458e-05,2.2852261481157468e-07,True
9096,0009096.bin,2.5980760092886905,1.555494461283955e-07,7.079905873099037e-07,4.6185137529550295e-05,False
9097,0009097.bin,91614.74482060665,8.474710422162923e-07,5.1697651307569675e-06,8.83122847286385e-06,False
9098,0009098.bin,12325446.789863007,3.349702994906748e-07,1.3266935282699023e-07,2.0880992651495744e-05,False
9099,0009099.bin,1000000000.0,1.1826156473965482e-07,3.3215442983747395e-06,1.0748199760753132e-07,True
9100,0009100.bin,1317.709527985854,1.2961054010236505e-07,5.651497518863371e-07,7.160380383197446e-07,False
9101,0009101.bin,16572.57666513977,7.909728774269078e-05,1.1496591680265693e-07,2.5500240282197462e-05,False
9102,0009102.bin,2461.49347498638,7.892334122192583e-05,3.366265766485829e-07,6.069386976603553e-06,False
9103,0009103.bin,1000000000.0,3.3997851361942594e-05,4.8431329078809556e-05,1.8645725611172586e-06,True
9104,0009104.bin,960005.8744518284,3.8588973205038745e-06,7.707858846470041e-06,8.585778314879278e-05,False
9105,0009105.bin,267.42347258223646,3.868139423230847e-05,7.677263125399759e-07,1.0673522594581403e-05,False
9106,0009106.bin,1000000000.0,6.115510828255078e-06,4.0952771568567943e-07,2.0897346396407692e-05,True
9107,0009107.bin,3202.998750507544,8.445792991942718e-06,1.7076360172130492e-07,1.907779142104401e-06,False
9108,0009108.bin,1000000000.0,9.664290573925206e-06,3.635778411970492e-07,5.027876649266989e-05,True
9109,0009109.bin,261147.509749918,4.6419869756586504e-07,7.519555281882282e-06,1.797593351805669e-06,False
9110,0009110.bin,1000000000.0,6.343622719747133e-05,1.455239051489557e-07,5.080610304161596e-07,True
9111,0009111.bin,5466.384388341263,1.3626017177919463e-05,9.882638817656697e-05,7.006622304926477e-07,False
9112,0009112.bin,1615206.260509182,2.7724993512541376e-07,5.079156946077801e-07,5.369118184038216e-05,False
9113,0009113.bin,1000000000.0,1.4726626136485863e-05,5.536108033985497e-06,8.019997592618102e-05,True
9114,0009114.bin,52962.10970684019,8.614301656666854e-06,9.298166539460507e-07,8.724558438176274e-06,False
9115,0009115.bin,1000000000.0,2.0904676233633946e-07,7.169862520370534e-06,2.2553838081535325e-06,True
9116,0009116.bin,1000000000.0,5.216795484433983e-07,8.718414667708741e-06,2.6897755334018246e-05,True
9117,0009117.bin,4637.758649272181,5.1386324129221475e-05,2.4310409601784165e-06,7.640162515897583e-07,False
9118,0009118.bin,3432.019143004462,2.8503305583105927e-06,1.7021847604871927e-07,1.6247190254894798e-05,False
9119,0009119.bin,1000000000.0,2.4828893058566222e-06,4.944326331711499e-05,8.587413900200317e-07,True
9120,0009120.bin,152017.03842958112,6.749679453510034e-05,9.514780187655533e-06,2.839488548035947e-06,False
9121,0009121.bin,1000000000.0,1.280527872181589e-07,7.157616722751983e-05,4.5379258759440124e-07,True
9122,0009122.bin,1000000000.0,9.28605645471244e-06,2.1287143230214283e-07,4.764395711588998e-05,True
9123,0009123.bin,1000000000.0,5.4818196228077975e-06,1.8384439020301236e-07,3.7895195264493044e-07,True
9124,0009124.bin,1000000000.0,1.676194530655404e-07,2.5611870320595207e-05,2.22774762253842e-06,True
9125,0009125.bin,1000000000.0,3.405799811126613e-06,2.589149318219646e-07,6.84753613681499e-07,True
9126,0009126.bin,38515394.71607346,1.0551936245060943e-07,8.470439617638372e-07,5.5696084119958635e-05,False
9127,0009127.bin,1000000000.0,2.3902603494278465e-05,1.6843943744830468e-06,5.7401864124352383e-05,True
9128,0009128.bin,57.192306679050574,3.842080219328882e-07,4.086373288363912e-05,1.34629719379965e-07,False
9129,0009129.bin,1000000000.0,9.898437902167929e-06,4.202526615547515e-07,8.497847588117583e-06,True
9130,0009130.bin,1000000000.0,2.03269790625735e-05,3.1008489189237553e-06,3.99341514389325e-06,True
9131,0009131.bin,401.6924035279083,2.3997429402012144e-05,2.6980847288191376e-05,1.44382003579983e-07,False
